symbol,nr,timestamp,open,high,low,close,volume
AAPL,322059,2014-12-03 19:31:57,115.84,115.86,115.83,115.84,25100
AAPL,322060,2014-12-03 19:32:00,115.84,115.8499,115.81,115.814,21500
AAPL,322061,2014-12-03 19:33:02,115.815,115.83,115.795,115.8032,59900
AAPL,322062,2014-12-03 19:34:06,115.8,115.83,115.79,115.82,35100
AAPL,322063,2014-12-03 19:35:01,115.8199,115.845,115.81,115.84,34400
AAPL,322064,2014-12-03 19:36:00,115.85,115.85,115.79,115.81,48900
AAPL,322065,2014-12-03 19:37:01,115.8172,115.84,115.79,115.81,37400
AAPL,322066,2014-12-03 19:38:00,115.8066,115.82,115.77,115.82,69100
AAPL,322067,2014-12-03 19:39:58,115.82,115.846,115.81,115.82,29000
AAPL,322068,2014-12-03 19:40:00,115.82,115.82,115.76,115.77,27500
AAPL,322069,2014-12-03 19:41:02,115.76,115.8,115.76,115.771,21500
AAPL,322070,2014-12-03 19:42:57,115.77,115.79,115.77,115.785,13500
AAPL,322071,2014-12-03 19:43:00,115.78,115.8,115.76,115.769,49800
AAPL,322072,2014-12-03 19:44:01,115.7882,115.83,115.78,115.82,37500
AAPL,322073,2014-12-03 19:45:02,115.81,115.81,115.78,115.785,28100
AAPL,322074,2014-12-03 19:46:59,115.78,115.82,115.78,115.7944,35200
AAPL,322075,2014-12-03 19:47:00,115.791,115.8,115.774,115.78,25000
AAPL,322076,2014-12-03 19:48:01,115.78,115.79,115.71,115.715,51500
AAPL,322077,2014-12-03 19:49:00,115.73,115.74,115.7,115.726,53900
AAPL,322078,2014-12-03 19:50:01,115.726,115.74,115.67,115.74,94100
AAPL,322079,2014-12-03 19:51:58,115.745,115.7599,115.73,115.74,31100
AAPL,322080,2014-12-03 19:52:00,115.74,115.75,115.71,115.7259,37000
AAPL,322081,2014-12-03 19:53:02,115.73,115.75,115.71,115.75,44200
AAPL,322082,2014-12-03 19:54:00,115.75,115.751,115.72,115.75,34700
AAPL,322083,2014-12-03 19:55:04,115.74,115.78,115.74,115.775,27500
AAPL,322084,2014-12-03 19:56:59,115.78,115.81,115.76,115.76,49800
